study_code,ena_ers_sample_id,sample_alias
Xiao_2016_pig,SAMEA3663259,Xiao_2016_pig.EYZ-368B
Xiao_2016_pig,SAMEA3663248,Xiao_2016_pig.EYZ-378B
Xiao_2016_pig,SAMEA3663249,Xiao_2016_pig.EYZ-381B
Xiao_2016_pig,SAMEA3663260,Xiao_2016_pig.EYZ-468Ba
Xiao_2016_pig,SAMEA3663261,Xiao_2016_pig.EYZ-468Bb
Xiao_2016_pig,SAMEA3663250,Xiao_2016_pig.EYZ-542B
Xiao_2016_pig,SAMEA3663262,Xiao_2016_pig.EYZ-566Ba
Xiao_2016_pig,SAMEA3663263,Xiao_2016_pig.EYZ-566Bb
Xiao_2016_pig,SAMEA3663251,Xiao_2016_pig.EYZ-568B
Xiao_2016_pig,SAMEA3663264,Xiao_2016_pig.EYZ-572Ba
Xiao_2016_pig,SAMEA3663265,Xiao_2016_pig.EYZ-572Bb
Xiao_2016_pig,SAMEA3663266,Xiao_2016_pig.EYZ-592Ba
Xiao_2016_pig,SAMEA3663267,Xiao_2016_pig.EYZ-592Bb
Xiao_2016_pig,SAMEA3663252,Xiao_2016_pig.EYZ-611B
Xiao_2016_pig,SAMEA3663253,Xiao_2016_pig.EYZ-615B
Xiao_2016_pig,SAMEA3663268,Xiao_2016_pig.EYZ-652Ba
Xiao_2016_pig,SAMEA3663269,Xiao_2016_pig.EYZ-652Bb
Xiao_2016_pig,SAMEA3663105,Xiao_2016_pig.PIG-001
Xiao_2016_pig,SAMEA3663106,Xiao_2016_pig.PIG-002
Xiao_2016_pig,SAMEA3663107,Xiao_2016_pig.PIG-003
Xiao_2016_pig,SAMEA3663108,Xiao_2016_pig.PIG-004
Xiao_2016_pig,SAMEA3663109,Xiao_2016_pig.PIG-005
Xiao_2016_pig,SAMEA3663110,Xiao_2016_pig.PIG-006
Xiao_2016_pig,SAMEA3663111,Xiao_2016_pig.PIG-007
Xiao_2016_pig,SAMEA3663112,Xiao_2016_pig.PIG-008
Xiao_2016_pig,SAMEA3663113,Xiao_2016_pig.PIG-009
Xiao_2016_pig,SAMEA3663114,Xiao_2016_pig.PIG-011
Xiao_2016_pig,SAMEA3663115,Xiao_2016_pig.PIG-012
Xiao_2016_pig,SAMEA3663116,Xiao_2016_pig.PIG-014
Xiao_2016_pig,SAMEA3663117,Xiao_2016_pig.PIG-015
Xiao_2016_pig,SAMEA3663118,Xiao_2016_pig.PIG-016
Xiao_2016_pig,SAMEA3663119,Xiao_2016_pig.PIG-017
Xiao_2016_pig,SAMEA3663120,Xiao_2016_pig.PIG-018
Xiao_2016_pig,SAMEA3663121,Xiao_2016_pig.PIG-019
Xiao_2016_pig,SAMEA3663122,Xiao_2016_pig.PIG-020
Xiao_2016_pig,SAMEA3663123,Xiao_2016_pig.PIG-022
Xiao_2016_pig,SAMEA3663124,Xiao_2016_pig.PIG-023
Xiao_2016_pig,SAMEA3663125,Xiao_2016_pig.PIG-024
Xiao_2016_pig,SAMEA3663126,Xiao_2016_pig.PIG-025
Xiao_2016_pig,SAMEA3663127,Xiao_2016_pig.PIG-026
Xiao_2016_pig,SAMEA3663128,Xiao_2016_pig.PIG-027
Xiao_2016_pig,SAMEA3663129,Xiao_2016_pig.PIG-028
Xiao_2016_pig,SAMEA3663130,Xiao_2016_pig.PIG-029
Xiao_2016_pig,SAMEA3663131,Xiao_2016_pig.PIG-030
Xiao_2016_pig,SAMEA3663132,Xiao_2016_pig.PIG-031
Xiao_2016_pig,SAMEA3663133,Xiao_2016_pig.PIG-032
Xiao_2016_pig,SAMEA3663134,Xiao_2016_pig.PIG-033
Xiao_2016_pig,SAMEA3663135,Xiao_2016_pig.PIG-034
Xiao_2016_pig,SAMEA3663136,Xiao_2016_pig.PIG-035
Xiao_2016_pig,SAMEA3663137,Xiao_2016_pig.PIG-036
Xiao_2016_pig,SAMEA3663138,Xiao_2016_pig.PIG-037
Xiao_2016_pig,SAMEA3663139,Xiao_2016_pig.PIG-038
Xiao_2016_pig,SAMEA3663140,Xiao_2016_pig.PIG-039
Xiao_2016_pig,SAMEA3663141,Xiao_2016_pig.PIG-041
Xiao_2016_pig,SAMEA3663142,Xiao_2016_pig.PIG-042
Xiao_2016_pig,SAMEA3663143,Xiao_2016_pig.PIG-043
Xiao_2016_pig,SAMEA3663144,Xiao_2016_pig.PIG-044
Xiao_2016_pig,SAMEA3663145,Xiao_2016_pig.PIG-045
Xiao_2016_pig,SAMEA3663146,Xiao_2016_pig.PIG-046
Xiao_2016_pig,SAMEA3663147,Xiao_2016_pig.PIG-047
Xiao_2016_pig,SAMEA3663148,Xiao_2016_pig.PIG-048
Xiao_2016_pig,SAMEA3663149,Xiao_2016_pig.PIG-049
Xiao_2016_pig,SAMEA3663150,Xiao_2016_pig.PIG-052
Xiao_2016_pig,SAMEA3663151,Xiao_2016_pig.PIG-053
Xiao_2016_pig,SAMEA3663152,Xiao_2016_pig.PIG-054
Xiao_2016_pig,SAMEA3663153,Xiao_2016_pig.PIG-055
Xiao_2016_pig,SAMEA3663154,Xiao_2016_pig.PIG-056
Xiao_2016_pig,SAMEA3663155,Xiao_2016_pig.PIG-057
Xiao_2016_pig,SAMEA3663156,Xiao_2016_pig.PIG-058
Xiao_2016_pig,SAMEA3663157,Xiao_2016_pig.PIG-059
Xiao_2016_pig,SAMEA3663158,Xiao_2016_pig.PIG-060
Xiao_2016_pig,SAMEA3663159,Xiao_2016_pig.PIG-061
Xiao_2016_pig,SAMEA3663160,Xiao_2016_pig.PIG-062
Xiao_2016_pig,SAMEA3663161,Xiao_2016_pig.PIG-063
Xiao_2016_pig,SAMEA3663162,Xiao_2016_pig.PIG-064
Xiao_2016_pig,SAMEA3663163,Xiao_2016_pig.PIG-065
Xiao_2016_pig,SAMEA3663164,Xiao_2016_pig.PIG-066
Xiao_2016_pig,SAMEA3663165,Xiao_2016_pig.PIG-067
Xiao_2016_pig,SAMEA3663166,Xiao_2016_pig.PIG-068
Xiao_2016_pig,SAMEA3663167,Xiao_2016_pig.PIG-069
Xiao_2016_pig,SAMEA3663168,Xiao_2016_pig.PIG-071
Xiao_2016_pig,SAMEA3663169,Xiao_2016_pig.PIG-073
Xiao_2016_pig,SAMEA3663170,Xiao_2016_pig.PIG-074
Xiao_2016_pig,SAMEA3663171,Xiao_2016_pig.PIG-075
Xiao_2016_pig,SAMEA3663172,Xiao_2016_pig.PIG-076
Xiao_2016_pig,SAMEA3663173,Xiao_2016_pig.PIG-077
Xiao_2016_pig,SAMEA3663174,Xiao_2016_pig.PIG-078
Xiao_2016_pig,SAMEA3663175,Xiao_2016_pig.PIG-079
Xiao_2016_pig,SAMEA3663176,Xiao_2016_pig.PIG-080
Xiao_2016_pig,SAMEA3663177,Xiao_2016_pig.PIG-081
Xiao_2016_pig,SAMEA3663178,Xiao_2016_pig.PIG-082
Xiao_2016_pig,SAMEA3663179,Xiao_2016_pig.PIG-083
Xiao_2016_pig,SAMEA3663180,Xiao_2016_pig.PIG-084
Xiao_2016_pig,SAMEA3663181,Xiao_2016_pig.PIG-085
Xiao_2016_pig,SAMEA3663182,Xiao_2016_pig.PIG-086
Xiao_2016_pig,SAMEA3663183,Xiao_2016_pig.PIG-087
Xiao_2016_pig,SAMEA3663184,Xiao_2016_pig.PIG-088
Xiao_2016_pig,SAMEA3663185,Xiao_2016_pig.PIG-090
Xiao_2016_pig,SAMEA3663186,Xiao_2016_pig.PIG-091
Xiao_2016_pig,SAMEA3663187,Xiao_2016_pig.PIG-092
Xiao_2016_pig,SAMEA3663188,Xiao_2016_pig.PIG-093
Xiao_2016_pig,SAMEA3663189,Xiao_2016_pig.PIG-094
Xiao_2016_pig,SAMEA3663190,Xiao_2016_pig.PIG-095
Xiao_2016_pig,SAMEA3663191,Xiao_2016_pig.PIG-096
Xiao_2016_pig,SAMEA3663192,Xiao_2016_pig.PIG-097
Xiao_2016_pig,SAMEA3663193,Xiao_2016_pig.PIG-098
Xiao_2016_pig,SAMEA3663194,Xiao_2016_pig.PIG-099
Xiao_2016_pig,SAMEA3663195,Xiao_2016_pig.PIG-101
Xiao_2016_pig,SAMEA3663196,Xiao_2016_pig.PIG-102
Xiao_2016_pig,SAMEA3663197,Xiao_2016_pig.PIG-103
Xiao_2016_pig,SAMEA3663198,Xiao_2016_pig.PIG-104
Xiao_2016_pig,SAMEA3663199,Xiao_2016_pig.PIG-105
Xiao_2016_pig,SAMEA3663200,Xiao_2016_pig.PIG-106
Xiao_2016_pig,SAMEA3663201,Xiao_2016_pig.PIG-107
Xiao_2016_pig,SAMEA3663202,Xiao_2016_pig.PIG-108
Xiao_2016_pig,SAMEA3663203,Xiao_2016_pig.PIG-109
Xiao_2016_pig,SAMEA3663204,Xiao_2016_pig.PIG-110
Xiao_2016_pig,SAMEA3663005,Xiao_2016_pig.PIG_111
Xiao_2016_pig,SAMEA3663006,Xiao_2016_pig.PIG_112
Xiao_2016_pig,SAMEA3663007,Xiao_2016_pig.PIG_113
Xiao_2016_pig,SAMEA3663008,Xiao_2016_pig.PIG_114
Xiao_2016_pig,SAMEA3663009,Xiao_2016_pig.PIG_115
Xiao_2016_pig,SAMEA3663010,Xiao_2016_pig.PIG_116
Xiao_2016_pig,SAMEA3663011,Xiao_2016_pig.PIG_117
Xiao_2016_pig,SAMEA3663012,Xiao_2016_pig.PIG_118
Xiao_2016_pig,SAMEA3663013,Xiao_2016_pig.PIG_119
Xiao_2016_pig,SAMEA3663014,Xiao_2016_pig.PIG_120
Xiao_2016_pig,SAMEA3663015,Xiao_2016_pig.PIG_121
Xiao_2016_pig,SAMEA3663016,Xiao_2016_pig.PIG_122
Xiao_2016_pig,SAMEA3663017,Xiao_2016_pig.PIG_123
Xiao_2016_pig,SAMEA3663018,Xiao_2016_pig.PIG_124
Xiao_2016_pig,SAMEA3663019,Xiao_2016_pig.PIG_125
Xiao_2016_pig,SAMEA3663020,Xiao_2016_pig.PIG_126
Xiao_2016_pig,SAMEA3663021,Xiao_2016_pig.PIG_127
Xiao_2016_pig,SAMEA3663022,Xiao_2016_pig.PIG_128
Xiao_2016_pig,SAMEA3663023,Xiao_2016_pig.PIG_129
Xiao_2016_pig,SAMEA3663024,Xiao_2016_pig.PIG_130
Xiao_2016_pig,SAMEA3663025,Xiao_2016_pig.PIG_131
Xiao_2016_pig,SAMEA3663026,Xiao_2016_pig.PIG_132
Xiao_2016_pig,SAMEA3663027,Xiao_2016_pig.PIG_133
Xiao_2016_pig,SAMEA3663028,Xiao_2016_pig.PIG_134
Xiao_2016_pig,SAMEA3663029,Xiao_2016_pig.PIG_135
Xiao_2016_pig,SAMEA3663030,Xiao_2016_pig.PIG_136
Xiao_2016_pig,SAMEA3663031,Xiao_2016_pig.PIG_137
Xiao_2016_pig,SAMEA3663032,Xiao_2016_pig.PIG_138
Xiao_2016_pig,SAMEA3663033,Xiao_2016_pig.PIG_139
Xiao_2016_pig,SAMEA3663034,Xiao_2016_pig.PIG_140
Xiao_2016_pig,SAMEA3663035,Xiao_2016_pig.PIG_141
Xiao_2016_pig,SAMEA3663036,Xiao_2016_pig.PIG_142
Xiao_2016_pig,SAMEA3663037,Xiao_2016_pig.PIG_143
Xiao_2016_pig,SAMEA3663038,Xiao_2016_pig.PIG_144
Xiao_2016_pig,SAMEA3663039,Xiao_2016_pig.PIG_145
Xiao_2016_pig,SAMEA3663040,Xiao_2016_pig.PIG_146
Xiao_2016_pig,SAMEA3663041,Xiao_2016_pig.PIG_147
Xiao_2016_pig,SAMEA3663042,Xiao_2016_pig.PIG_148
Xiao_2016_pig,SAMEA3663043,Xiao_2016_pig.PIG_149
Xiao_2016_pig,SAMEA3663044,Xiao_2016_pig.PIG_150
Xiao_2016_pig,SAMEA3663045,Xiao_2016_pig.PIG_151
Xiao_2016_pig,SAMEA3663046,Xiao_2016_pig.PIG_152
Xiao_2016_pig,SAMEA3663047,Xiao_2016_pig.PIG_153
Xiao_2016_pig,SAMEA3663048,Xiao_2016_pig.PIG_154
Xiao_2016_pig,SAMEA3663049,Xiao_2016_pig.PIG_155
Xiao_2016_pig,SAMEA3663050,Xiao_2016_pig.PIG_156
Xiao_2016_pig,SAMEA3663051,Xiao_2016_pig.PIG_157
Xiao_2016_pig,SAMEA3663052,Xiao_2016_pig.PIG_158
Xiao_2016_pig,SAMEA3663053,Xiao_2016_pig.PIG_159
Xiao_2016_pig,SAMEA3663054,Xiao_2016_pig.PIG_160
Xiao_2016_pig,SAMEA3663055,Xiao_2016_pig.PIG_161
Xiao_2016_pig,SAMEA3663056,Xiao_2016_pig.PIG_162
Xiao_2016_pig,SAMEA3663057,Xiao_2016_pig.PIG_163
Xiao_2016_pig,SAMEA3663058,Xiao_2016_pig.PIG_164
Xiao_2016_pig,SAMEA3663059,Xiao_2016_pig.PIG_165
Xiao_2016_pig,SAMEA3663060,Xiao_2016_pig.PIG_166
Xiao_2016_pig,SAMEA3663061,Xiao_2016_pig.PIG_167
Xiao_2016_pig,SAMEA3663062,Xiao_2016_pig.PIG_168
Xiao_2016_pig,SAMEA3663063,Xiao_2016_pig.PIG_169
Xiao_2016_pig,SAMEA3663064,Xiao_2016_pig.PIG_170
Xiao_2016_pig,SAMEA3663065,Xiao_2016_pig.PIG_171
Xiao_2016_pig,SAMEA3663066,Xiao_2016_pig.PIG_172
Xiao_2016_pig,SAMEA3663067,Xiao_2016_pig.PIG_173
Xiao_2016_pig,SAMEA3663068,Xiao_2016_pig.PIG_174
Xiao_2016_pig,SAMEA3663069,Xiao_2016_pig.PIG_175
Xiao_2016_pig,SAMEA3663070,Xiao_2016_pig.PIG_176
Xiao_2016_pig,SAMEA3663071,Xiao_2016_pig.PIG_177
Xiao_2016_pig,SAMEA3663072,Xiao_2016_pig.PIG_178
Xiao_2016_pig,SAMEA3663073,Xiao_2016_pig.PIG_179
Xiao_2016_pig,SAMEA3663074,Xiao_2016_pig.PIG_180
Xiao_2016_pig,SAMEA3663075,Xiao_2016_pig.PIG_181
Xiao_2016_pig,SAMEA3663076,Xiao_2016_pig.PIG_182
Xiao_2016_pig,SAMEA3663077,Xiao_2016_pig.PIG_183
Xiao_2016_pig,SAMEA3663078,Xiao_2016_pig.PIG_184
Xiao_2016_pig,SAMEA3663079,Xiao_2016_pig.PIG_185
Xiao_2016_pig,SAMEA3663080,Xiao_2016_pig.PIG_186
Xiao_2016_pig,SAMEA3663081,Xiao_2016_pig.PIG_187
Xiao_2016_pig,SAMEA3663082,Xiao_2016_pig.PIG_188
Xiao_2016_pig,SAMEA3663083,Xiao_2016_pig.PIG_189
Xiao_2016_pig,SAMEA3663084,Xiao_2016_pig.PIG_190
Xiao_2016_pig,SAMEA3663085,Xiao_2016_pig.PIG_191
Xiao_2016_pig,SAMEA3663086,Xiao_2016_pig.PIG_192
Xiao_2016_pig,SAMEA3663087,Xiao_2016_pig.PIG_193
Xiao_2016_pig,SAMEA3663088,Xiao_2016_pig.PIG_194
Xiao_2016_pig,SAMEA3663089,Xiao_2016_pig.PIG_195
Xiao_2016_pig,SAMEA3663090,Xiao_2016_pig.PIG_196
Xiao_2016_pig,SAMEA3663091,Xiao_2016_pig.PIG_197
Xiao_2016_pig,SAMEA3663092,Xiao_2016_pig.PIG_198
Xiao_2016_pig,SAMEA3663093,Xiao_2016_pig.PIG_199
Xiao_2016_pig,SAMEA3663094,Xiao_2016_pig.PIG_200
Xiao_2016_pig,SAMEA3663095,Xiao_2016_pig.PIG_201
Xiao_2016_pig,SAMEA3663096,Xiao_2016_pig.PIG_202
Xiao_2016_pig,SAMEA3663097,Xiao_2016_pig.PIG_203
Xiao_2016_pig,SAMEA3663098,Xiao_2016_pig.PIG_204
Xiao_2016_pig,SAMEA3663099,Xiao_2016_pig.PIG_205
Xiao_2016_pig,SAMEA3663100,Xiao_2016_pig.PIG_206
Xiao_2016_pig,SAMEA3663101,Xiao_2016_pig.PIG_207
Xiao_2016_pig,SAMEA3663102,Xiao_2016_pig.PIG_208
Xiao_2016_pig,SAMEA3663103,Xiao_2016_pig.PIG_209
Xiao_2016_pig,SAMEA3663104,Xiao_2016_pig.PIG_210
Xiao_2016_pig,SAMEA3663280,Xiao_2016_pig.SYZ-202B
Xiao_2016_pig,SAMEA3663270,Xiao_2016_pig.SYZ-304B
Xiao_2016_pig,SAMEA3663271,Xiao_2016_pig.SYZ-388B
Xiao_2016_pig,SAMEA3663272,Xiao_2016_pig.SYZ-423B
Xiao_2016_pig,SAMEA3663273,Xiao_2016_pig.SYZ-426B
Xiao_2016_pig,SAMEA3663281,Xiao_2016_pig.SYZ-428B
Xiao_2016_pig,SAMEA3663282,Xiao_2016_pig.SYZ-430B
Xiao_2016_pig,SAMEA3663274,Xiao_2016_pig.SYZ-441B
Xiao_2016_pig,SAMEA3663283,Xiao_2016_pig.SYZ-442B
Xiao_2016_pig,SAMEA3663275,Xiao_2016_pig.SYZ-448B
Xiao_2016_pig,SAMEA3663276,Xiao_2016_pig.SYZ-477B
Xiao_2016_pig,SAMEA3663277,Xiao_2016_pig.SYZ-481B
Xiao_2016_pig,SAMEA3663278,Xiao_2016_pig.SYZ-495B
Xiao_2016_pig,SAMEA3663284,Xiao_2016_pig.SYZ-533B
Xiao_2016_pig,SAMEA3663285,Xiao_2016_pig.SYZ-631B
Xiao_2016_pig,SAMEA3663286,Xiao_2016_pig.SYZ-635B
Xiao_2016_pig,SAMEA3663287,Xiao_2016_pig.SYZ-636B
Xiao_2016_pig,SAMEA3663279,Xiao_2016_pig.SYZ-639B
Xiao_2016_pig,SAMEA3663288,Xiao_2016_pig.SYZ-A002B
Xiao_2016_pig,SAMEA3663289,Xiao_2016_pig.ZXZ-10Ba
Xiao_2016_pig,SAMEA3663290,Xiao_2016_pig.ZXZ-10Bb
Xiao_2016_pig,SAMEA3663291,Xiao_2016_pig.ZXZ-1B
Xiao_2016_pig,SAMEA3663292,Xiao_2016_pig.ZXZ-2B
Xiao_2016_pig,SAMEA3663293,Xiao_2016_pig.ZXZ-3B
Xiao_2016_pig,SAMEA3663294,Xiao_2016_pig.ZXZ-4B
Xiao_2016_pig,SAMEA3663295,Xiao_2016_pig.ZXZ-5B
Xiao_2016_pig,SAMEA3663296,Xiao_2016_pig.ZXZ-6B
Xiao_2016_pig,SAMEA3663297,Xiao_2016_pig.ZXZ-7B
Xiao_2016_pig,SAMEA3663298,Xiao_2016_pig.ZXZ-8B
Xiao_2016_pig,SAMEA3663299,Xiao_2016_pig.ZXZ-9B
Xie_2021_ruminants,SAMN15829826,Xie_2021_ruminants.Dairy_cattle_Abomasum_1
Xie_2021_ruminants,SAMN15829827,Xie_2021_ruminants.Dairy_cattle_Abomasum_2
Xie_2021_ruminants,SAMN15829828,Xie_2021_ruminants.Dairy_cattle_Abomasum_3
Xie_2021_ruminants,SAMN15829829,Xie_2021_ruminants.Dairy_cattle_Abomasum_4
Xie_2021_ruminants,SAMN15829830,Xie_2021_ruminants.Dairy_cattle_Abomasum_5
Xie_2021_ruminants,SAMN15829831,Xie_2021_ruminants.Dairy_cattle_Abomasum_6
Xie_2021_ruminants,SAMN15829832,Xie_2021_ruminants.Dairy_cattle_Cecum_1
Xie_2021_ruminants,SAMN15829833,Xie_2021_ruminants.Dairy_cattle_Cecum_2
Xie_2021_ruminants,SAMN15829834,Xie_2021_ruminants.Dairy_cattle_Cecum_3
Xie_2021_ruminants,SAMN15829835,Xie_2021_ruminants.Dairy_cattle_Cecum_4
Xie_2021_ruminants,SAMN15829836,Xie_2021_ruminants.Dairy_cattle_Cecum_5
Xie_2021_ruminants,SAMN15829837,Xie_2021_ruminants.Dairy_cattle_Cecum_6
Xie_2021_ruminants,SAMN15829838,Xie_2021_ruminants.Dairy_cattle_Colon_1
Xie_2021_ruminants,SAMN15829839,Xie_2021_ruminants.Dairy_cattle_Colon_2
Xie_2021_ruminants,SAMN15829840,Xie_2021_ruminants.Dairy_cattle_Colon_3
Xie_2021_ruminants,SAMN15829841,Xie_2021_ruminants.Dairy_cattle_Colon_4
Xie_2021_ruminants,SAMN15829842,Xie_2021_ruminants.Dairy_cattle_Colon_5
Xie_2021_ruminants,SAMN15829843,Xie_2021_ruminants.Dairy_cattle_Colon_6
Xie_2021_ruminants,SAMN15829844,Xie_2021_ruminants.Dairy_cattle_Duodenum_1
Xie_2021_ruminants,SAMN15829845,Xie_2021_ruminants.Dairy_cattle_Duodenum_2
Xie_2021_ruminants,SAMN15829846,Xie_2021_ruminants.Dairy_cattle_Duodenum_3
Xie_2021_ruminants,SAMN15829847,Xie_2021_ruminants.Dairy_cattle_Duodenum_4
Xie_2021_ruminants,SAMN15829848,Xie_2021_ruminants.Dairy_cattle_Duodenum_5
Xie_2021_ruminants,SAMN15829849,Xie_2021_ruminants.Dairy_cattle_Duodenum_6
Xie_2021_ruminants,SAMN15829850,Xie_2021_ruminants.Dairy_cattle_Ileum_1
Xie_2021_ruminants,SAMN15829851,Xie_2021_ruminants.Dairy_cattle_Ileum_2
Xie_2021_ruminants,SAMN15829852,Xie_2021_ruminants.Dairy_cattle_Ileum_3
Xie_2021_ruminants,SAMN15829853,Xie_2021_ruminants.Dairy_cattle_Ileum_4
Xie_2021_ruminants,SAMN15829854,Xie_2021_ruminants.Dairy_cattle_Ileum_5
Xie_2021_ruminants,SAMN15829855,Xie_2021_ruminants.Dairy_cattle_Ileum_6
Xie_2021_ruminants,SAMN15829856,Xie_2021_ruminants.Dairy_cattle_Jejunum_1
Xie_2021_ruminants,SAMN15829857,Xie_2021_ruminants.Dairy_cattle_Jejunum_2
Xie_2021_ruminants,SAMN15829858,Xie_2021_ruminants.Dairy_cattle_Jejunum_3
Xie_2021_ruminants,SAMN15829859,Xie_2021_ruminants.Dairy_cattle_Jejunum_4
Xie_2021_ruminants,SAMN15829860,Xie_2021_ruminants.Dairy_cattle_Jejunum_5
Xie_2021_ruminants,SAMN15829861,Xie_2021_ruminants.Dairy_cattle_Jejunum_6
Xie_2021_ruminants,SAMN15829862,Xie_2021_ruminants.Dairy_cattle_Omasum_1
Xie_2021_ruminants,SAMN15829863,Xie_2021_ruminants.Dairy_cattle_Omasum_2
Xie_2021_ruminants,SAMN15829864,Xie_2021_ruminants.Dairy_cattle_Omasum_3
Xie_2021_ruminants,SAMN15829865,Xie_2021_ruminants.Dairy_cattle_Omasum_4
Xie_2021_ruminants,SAMN15829866,Xie_2021_ruminants.Dairy_cattle_Omasum_5
Xie_2021_ruminants,SAMN15829867,Xie_2021_ruminants.Dairy_cattle_Omasum_6
Xie_2021_ruminants,SAMN15829868,Xie_2021_ruminants.Dairy_cattle_Rectum_1
Xie_2021_ruminants,SAMN15829869,Xie_2021_ruminants.Dairy_cattle_Rectum_2
Xie_2021_ruminants,SAMN15829870,Xie_2021_ruminants.Dairy_cattle_Rectum_3
Xie_2021_ruminants,SAMN15829871,Xie_2021_ruminants.Dairy_cattle_Rectum_4
Xie_2021_ruminants,SAMN15829872,Xie_2021_ruminants.Dairy_cattle_Rectum_5
Xie_2021_ruminants,SAMN15829873,Xie_2021_ruminants.Dairy_cattle_Rectum_6
Xie_2021_ruminants,SAMN15829874,Xie_2021_ruminants.Dairy_cattle_Reticulum_1
Xie_2021_ruminants,SAMN15829875,Xie_2021_ruminants.Dairy_cattle_Reticulum_2
Xie_2021_ruminants,SAMN15829876,Xie_2021_ruminants.Dairy_cattle_Reticulum_3
Xie_2021_ruminants,SAMN15829877,Xie_2021_ruminants.Dairy_cattle_Reticulum_4
Xie_2021_ruminants,SAMN15829878,Xie_2021_ruminants.Dairy_cattle_Reticulum_5
Xie_2021_ruminants,SAMN15829879,Xie_2021_ruminants.Dairy_cattle_Reticulum_6
Xie_2021_ruminants,SAMN15829880,Xie_2021_ruminants.Dairy_cattle_Rumen_1
Xie_2021_ruminants,SAMN15829881,Xie_2021_ruminants.Dairy_cattle_Rumen_2
Xie_2021_ruminants,SAMN15829882,Xie_2021_ruminants.Dairy_cattle_Rumen_3
Xie_2021_ruminants,SAMN15829883,Xie_2021_ruminants.Dairy_cattle_Rumen_4
Xie_2021_ruminants,SAMN15829884,Xie_2021_ruminants.Dairy_cattle_Rumen_5
Xie_2021_ruminants,SAMN15829885,Xie_2021_ruminants.Dairy_cattle_Rumen_6
Xie_2021_ruminants,SAMN15829886,Xie_2021_ruminants.Goat_Abomasum_1
Xie_2021_ruminants,SAMN15829887,Xie_2021_ruminants.Goat_Abomasum_2
Xie_2021_ruminants,SAMN15829888,Xie_2021_ruminants.Goat_Abomasum_3
Xie_2021_ruminants,SAMN15829889,Xie_2021_ruminants.Goat_Abomasum_4
Xie_2021_ruminants,SAMN15829890,Xie_2021_ruminants.Goat_Abomasum_5
Xie_2021_ruminants,SAMN15829891,Xie_2021_ruminants.Goat_Abomasum_6
Xie_2021_ruminants,SAMN15829892,Xie_2021_ruminants.Goat_Cecum_1
Xie_2021_ruminants,SAMN15829893,Xie_2021_ruminants.Goat_Cecum_2
Xie_2021_ruminants,SAMN15829894,Xie_2021_ruminants.Goat_Cecum_3
Xie_2021_ruminants,SAMN15829895,Xie_2021_ruminants.Goat_Cecum_4
Xie_2021_ruminants,SAMN15829896,Xie_2021_ruminants.Goat_Cecum_5
Xie_2021_ruminants,SAMN15829897,Xie_2021_ruminants.Goat_Cecum_6
Xie_2021_ruminants,SAMN15829898,Xie_2021_ruminants.Goat_Colon_1
Xie_2021_ruminants,SAMN15829899,Xie_2021_ruminants.Goat_Colon_2
Xie_2021_ruminants,SAMN15829900,Xie_2021_ruminants.Goat_Colon_3
Xie_2021_ruminants,SAMN15829901,Xie_2021_ruminants.Goat_Colon_4
Xie_2021_ruminants,SAMN15829902,Xie_2021_ruminants.Goat_Colon_5
Xie_2021_ruminants,SAMN15829903,Xie_2021_ruminants.Goat_Colon_6
Xie_2021_ruminants,SAMN15829904,Xie_2021_ruminants.Goat_Duodenum_1
Xie_2021_ruminants,SAMN15829905,Xie_2021_ruminants.Goat_Duodenum_2
Xie_2021_ruminants,SAMN15829906,Xie_2021_ruminants.Goat_Duodenum_3
Xie_2021_ruminants,SAMN15829907,Xie_2021_ruminants.Goat_Duodenum_4
Xie_2021_ruminants,SAMN15829908,Xie_2021_ruminants.Goat_Duodenum_5
Xie_2021_ruminants,SAMN15829909,Xie_2021_ruminants.Goat_Duodenum_6
Xie_2021_ruminants,SAMN15829910,Xie_2021_ruminants.Goat_Ileum_1
Xie_2021_ruminants,SAMN15829911,Xie_2021_ruminants.Goat_Ileum_2
Xie_2021_ruminants,SAMN15829912,Xie_2021_ruminants.Goat_Ileum_3
Xie_2021_ruminants,SAMN15829913,Xie_2021_ruminants.Goat_Ileum_4
Xie_2021_ruminants,SAMN15829914,Xie_2021_ruminants.Goat_Ileum_5
Xie_2021_ruminants,SAMN15829915,Xie_2021_ruminants.Goat_Ileum_6
Xie_2021_ruminants,SAMN15829916,Xie_2021_ruminants.Goat_Jejunum_1
Xie_2021_ruminants,SAMN15829917,Xie_2021_ruminants.Goat_Jejunum_2
Xie_2021_ruminants,SAMN15829918,Xie_2021_ruminants.Goat_Jejunum_3
Xie_2021_ruminants,SAMN15829919,Xie_2021_ruminants.Goat_Jejunum_4
Xie_2021_ruminants,SAMN15829920,Xie_2021_ruminants.Goat_Jejunum_5
Xie_2021_ruminants,SAMN15829921,Xie_2021_ruminants.Goat_Jejunum_6
Xie_2021_ruminants,SAMN15829922,Xie_2021_ruminants.Goat_Omasum_1
Xie_2021_ruminants,SAMN15829923,Xie_2021_ruminants.Goat_Omasum_2
Xie_2021_ruminants,SAMN15829924,Xie_2021_ruminants.Goat_Omasum_3
Xie_2021_ruminants,SAMN15829925,Xie_2021_ruminants.Goat_Omasum_4
Xie_2021_ruminants,SAMN15829926,Xie_2021_ruminants.Goat_Omasum_5
